pt,a,b,c,d,ROR,ROR_lower,ROR_upper,PRR,PRR_chi2,IC,IC025,signal
Injection site pruritus,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Investigation,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Leukocytosis,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Lymphatic fistula,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Product barcode issue,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Product package associated injury,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Retching,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Sciatic nerve palsy,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Sexual dysfunction,2,1,2125,6095,5.736470588235294,0.5198767136838921,63.297881869926485,5.7320169252468265,0.9115268917720454,0.9703063656610218,-1.3714167125872656,False
Abdominal hernia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Abdominal infection,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Abscess drainage,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Adhesiolysis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Administration site necrosis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Administration site oedema,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Administration site pain,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Administration site pruritus,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Airway complication of anaesthesia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Amputation,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Amyotrophic lateral sclerosis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Anal hypoaesthesia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Anastomotic stenosis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Aneurysm,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Angina pectoris,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Arterial injury,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Bacterial test positive,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Behaviour disorder due to a general medical condition,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Blood glucose abnormal,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Blood pressure diastolic decreased,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Bradyphrenia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Breast pain,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Breast swelling,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Cardiac tamponade,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Central venous catheterisation,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Chest injury,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Clostridium difficile infection,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Corneal abrasion,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Deep vein thrombosis postoperative,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Depressed mood,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Device mechanical issue,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Diaphragmatic disorder,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Diaphragmatic injury,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Diaphragmatic operation,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Dissociative disorder,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Disturbance in sexual arousal,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Donor site complication,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Drug monitoring procedure not performed,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Drug tolerance,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Dyschezia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Echocardiogram,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Elective surgery,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Electrolyte imbalance,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Emergency care examination,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Enterocolitis viral,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Excessive granulation tissue,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Expulsion of medication,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Eyelid pain,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Facial spasm,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Fasciitis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Fat embolism,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Femur fracture,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Fracture treatment,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Gastroenteritis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Gastrointestinal ulcer,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Genital contusion,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Genital swelling,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Glossodynia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Graft loss,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Graft thrombosis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Groin pain,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Haemarthrosis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Haematuria,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Haemorrhagic anaemia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Haemorrhoids,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Head titubation,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Hearing impaired,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Human epidermal growth factor receptor decreased,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Hyperkalaemia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Hypertensive crisis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Hypobarism,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Hypocapnia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Hypophagia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Implant site extravasation,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Incision site dermatitis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Incision site seroma,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Incontinence,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Incorrect drug dosage form administered,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Induration,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Inflammation of wound,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Inflammatory marker increased,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Influenza like illness,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Infusion site pain,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Injected limb mobility decreased,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Injection site fibrosis,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Injection site hypoaesthesia,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Injection site mass,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Injection site movement impairment,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Injection site oedema,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Instillation site erythema,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Insurance issue,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Intercepted medication error,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
Interleukin level increased,1,0,2126,6096,5.734713076199435,0.19231112121062366,171.00900800382854,5.732487070992008,0.04364102063977904,0.7563739883370344,-2.29800974410398,False
